area,num_bath_rooms,num_bed_rooms,price,locality,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,price_per_sqft
600,2,2,20000,92,4,1,1,1,3,2,3,33.33333333
700,2,2,18000,92,1,1,3,1,1,1,14,25.71428571
900,2,2,17000,92,4,1,1,1,2,3,4,18.88888889
1150,2,3,25000,118,1,1,2,2,2,3,4,21.73913043
800,2,2,7000,62,3,2,2,1,3,1,2,8.75
1500,4,3,27000,92,1,1,1,1,3,1,3,18
1000,2,2,26000,92,2,2,3,2,4,2,3,26
1500,3,3,32000,123,1,2,2,1,4,2,3,21.33333333
1000,2,2,15000,90,1,2,2,2,5,3,4,15
1400,4,3,32000,92,1,3,2,1,4,2,4,22.85714286
900,2,3,22000,61,4,2,1,2,4,3,4,24.44444444
1575,3,3,32000,123,1,1,1,2,2,3,2,20.31746032
1200,3,3,20000,90,1,1,2,1,1,2,4,16.66666667
800,2,2,20000,123,1,2,3,1,2,3,3,25
1000,2,2,10500,90,1,1,1,1,4,3,4,10.5
1200,3,3,21000,90,1,2,3,2,2,3,3,17.5
925,2,2,15000,118,1,2,3,1,3,3,3,16.21621622
1000,3,3,20000,118,1,1,1,1,1,3,4,20
1350,3,4,20000,90,1,2,2,1,2,3,3,14.81481481
1250,3,3,23000,118,1,2,2,1,2,3,3,18.4
900,2,2,18000,92,1,1,2,2,3,3,4,20
800,2,2,13000,123,1,1,1,1,1,1,4,16.25
900,2,2,11000,123,4,1,2,1,1,3,3,12.22222222
900,2,2,15000,118,1,1,1,1,1,2,3,16.66666667
1200,3,3,20000,118,1,2,2,1,5,3,3,16.66666667
600,1,2,7000,62,1,1,2,2,1,3,3,11.66666667
1200,3,3,18000,118,1,1,2,1,2,2,3,15
900,2,3,4444,118,1,1,2,1,3,2,3,4.937777778
1000,2,2,13500,118,1,2,3,1,5,3,3,13.5
900,2,2,14000,118,1,2,3,1,3,3,3,15.55555556
600,2,2,10000,118,1,1,2,1,1,1,4,16.66666667
900,2,2,16000,118,1,1,2,1,3,1,5,17.77777778
1300,3,3,20000,118,2,1,1,1,3,3,4,15.38461538
1700,2,3,16000,118,1,1,2,1,3,3,12,9.411764706
800,2,2,16000,90,1,1,1,1,1,2,4,20
1000,3,3,20000,90,1,1,1,1,1,3,4,20
1400,3,3,25000,90,1,1,3,2,3,1,12,17.85714286
800,2,2,16000,123,5,1,2,2,1,1,3,20
800,2,2,13000,62,1,1,3,1,1,3,5,16.25
1558,3,3,35000,47,1,4,3,1,5,1,1,22.46469833
600,2,2,18000,92,1,1,1,2,1,3,3,30
300,1,1,9000,92,2,1,1,1,3,3,2,30
900,2,2,11000,61,1,1,2,2,2,3,3,12.22222222
1050,2,3,14000,123,1,3,2,1,4,2,3,13.33333333
300,1,1,9000,92,1,3,2,1,6,1,3,30
1000,2,3,25000,92,1,2,2,1,4,2,4,25
300,1,1,9000,92,2,1,1,1,2,2,3,30
700,2,2,13000,61,1,2,2,1,5,3,1,18.57142857
700,2,2,6500,62,1,1,2,1,2,3,1,9.285714286
900,2,2,26000,92,5,1,2,1,3,2,1,28.88888889
1200,2,3,27000,61,5,1,2,1,5,3,1,22.5
1000,2,2,24000,92,1,2,2,1,4,1,4,24
1000,2,3,10000,62,1,3,3,1,3,3,3,10
700,2,2,21000,92,1,2,1,1,2,2,3,30
950,2,2,15000,123,2,2,2,2,1,3,1,15.78947368
1170,3,3,18000,47,1,2,1,1,4,1,4,15.38461538
700,2,2,11000,123,1,2,1,1,1,3,13,15.71428571
700,2,2,10000,123,3,2,2,1,1,3,4,14.28571429
1000,2,2,7000,62,5,2,2,2,3,3,1,7
1200,2,3,8500,146,2,2,2,3,1,2,3,7.083333333
1000,2,2,8500,118,1,2,2,1,4,3,4,8.5
950,2,3,14000,118,1,1,2,1,1,2,13,14.73684211
500,1,1,9000,92,2,3,1,1,2,3,3,18
1000,2,3,12000,70,1,2,2,3,3,3,3,12
1320,3,3,33000,55,1,1,3,1,3,3,4,25
1475,3,3,23000,118,5,1,3,2,5,2,3,15.59322034
720,2,2,11000,90,1,1,1,1,2,1,3,15.27777778
540,2,2,4500,62,4,2,1,1,3,2,3,8.333333333
2223,3,3,30000,56,1,1,1,1,2,2,4,13.49527665
1400,3,3,15000,143,1,2,1,1,2,3,14,10.71428571
1800,3,3,25000,135,1,2,2,1,5,1,1,13.88888889
800,2,3,5000,62,1,1,3,2,1,2,3,6.25
800,2,3,15000,102,1,1,2,1,1,2,4,18.75
1000,2,3,15000,167,1,2,1,1,2,2,4,15
1200,3,3,9000,103,1,2,2,1,3,2,4,7.5
300,1,1,8000,92,1,1,3,1,2,3,4,26.66666667
1200,2,3,18000,145,1,1,1,1,5,3,5,15
900,2,2,17000,116,1,2,1,1,2,3,3,18.88888889
2000,3,3,75000,27,1,2,2,1,3,2,16,37.5
1100,2,2,23000,61,1,1,2,1,3,3,3,20.90909091
900,2,2,12000,102,3,1,2,2,1,3,3,13.33333333
1450,3,3,35000,92,1,1,1,1,3,3,1,24.13793103
1000,3,3,28000,61,3,1,3,2,2,1,4,28
600,2,2,20000,67,1,3,2,1,4,2,12,33.33333333
1370,3,3,27000,67,1,2,3,1,2,4,2,19.7080292
1260,3,3,17000,118,1,2,1,1,1,2,3,13.49206349
2200,3,3,50000,67,4,1,2,1,3,1,4,22.72727273
720,2,2,14500,102,2,2,2,1,1,3,4,20.13888889
1260,3,3,17000,118,1,1,2,1,3,3,4,13.49206349
800,2,2,12500,118,1,1,1,1,3,1,3,15.625
1700,3,3,25000,102,2,1,3,1,1,3,4,14.70588235
1700,3,3,18000,118,1,1,3,1,3,1,3,10.58823529
720,2,2,14000,135,1,2,2,1,2,3,3,19.44444444
1800,3,4,32000,118,1,2,1,3,3,2,5,17.77777778
720,2,2,10500,102,3,1,2,2,1,3,3,14.58333333
1520,3,3,30000,170,4,2,2,2,4,3,3,19.73684211
1000,2,2,20000,67,1,2,1,1,4,1,3,20
1455,3,3,25000,67,1,2,3,2,4,2,14,17.18213058
1700,3,3,26000,67,1,2,2,1,3,1,3,15.29411765
1700,2,3,14500,102,1,1,1,1,4,3,3,8.529411765
1550,3,3,29000,67,4,1,2,1,1,3,3,18.70967742
1000,3,2,8000,146,1,2,2,1,1,3,3,8
800,1,2,18000,67,1,1,1,2,3,3,4,22.5
1000,2,2,6500,146,1,1,2,1,4,4,3,6.5
850,2,2,13000,145,4,1,1,1,2,3,1,15.29411765
700,1,2,3000,146,1,2,1,2,5,3,1,4.285714286
1300,2,3,7000,146,1,2,1,2,1,2,2,5.384615385
1212,3,3,16000,51,1,1,2,1,3,3,3,13.20132013
1000,2,2,5000,146,1,1,1,3,1,3,15,5
800,2,2,6500,103,3,2,3,1,2,3,3,8.125
1075,3,3,17000,118,1,2,1,1,2,2,3,15.81395349
1250,3,3,14000,24,2,1,3,1,2,3,4,11.2
5500,4,4,60000,67,1,1,1,1,2,3,3,10.90909091
600,3,2,6000,146,1,2,2,3,3,2,3,10
800,2,2,16500,135,1,2,2,1,4,3,5,20.625
1800,3,3,40000,135,1,1,1,1,1,1,1,22.22222222
1150,2,2,14000,102,1,2,3,2,1,1,4,12.17391304
800,2,2,18000,135,1,2,2,1,1,2,3,22.5
1150,2,2,13000,102,1,1,1,1,3,1,3,11.30434783
600,1,2,4500,62,1,2,3,2,3,1,3,7.5
900,2,2,14000,24,1,2,2,1,4,1,4,15.55555556
1140,3,3,18000,24,1,1,1,1,1,2,4,15.78947368
1350,3,3,16000,24,1,2,2,1,3,2,4,11.85185185
1200,3,3,20000,24,1,1,1,1,5,3,3,16.66666667
1000,2,3,15000,24,1,2,2,1,3,3,3,15
900,2,2,13000,24,1,1,1,1,4,3,3,14.44444444
400,1,1,8000,24,1,1,3,1,3,3,3,20
900,2,2,15000,24,1,2,3,1,1,2,3,16.66666667
1300,3,3,16000,24,1,2,1,1,1,3,3,12.30769231
700,1,2,10000,24,5,2,2,1,5,2,4,14.28571429
1600,3,3,22000,24,1,2,3,2,1,2,2,13.75
1700,3,3,20000,24,1,2,3,1,2,3,2,11.76470588
700,1,2,11500,24,1,1,1,1,1,3,3,16.42857143
1000,2,2,6000,62,1,1,1,1,1,3,4,6
900,2,2,15000,24,1,2,1,1,2,3,3,16.66666667
1720,3,4,32000,24,1,1,3,1,4,3,13,18.60465116
1200,2,1,80000,139,3,1,2,1,3,3,3,66.66666667
700,2,2,9000,146,1,2,2,1,4,2,3,12.85714286
1200,3,3,16000,24,1,2,2,1,4,3,13,13.33333333
700,1,2,6500,146,4,1,1,1,3,2,5,9.285714286
1300,3,3,21000,24,1,2,2,1,4,1,4,16.15384615
1000,2,2,16000,24,1,1,1,1,1,1,3,16
1400,3,4,21000,24,1,2,2,1,1,1,4,15
1050,2,3,15000,24,1,2,2,1,3,3,3,14.28571429
1300,3,3,19000,24,1,2,3,1,2,2,4,14.61538462
1550,3,3,6775,24,1,1,2,1,5,3,4,4.370967742
3200,6,6,40000,24,1,1,1,1,5,3,3,12.5
700,2,2,6700,146,1,1,3,1,1,1,4,9.571428571
400,1,1,6500,146,1,2,1,1,2,3,2,16.25
650,2,2,10000,24,1,2,1,3,2,3,4,15.38461538
1500,3,3,30000,24,1,1,2,1,2,3,5,20
600,2,2,2600,146,1,2,3,1,1,2,1,4.333333333
700,2,2,10000,146,4,2,3,1,1,3,3,14.28571429
400,1,1,3000,62,1,3,1,1,3,1,4,7.5
750,2,2,7200,146,1,1,1,1,2,3,13,9.6
900,2,3,5000,62,2,1,2,2,3,2,3,5.555555556
1350,3,3,25000,139,1,2,2,1,3,3,1,18.51851852
1000,3,3,15000,24,2,1,2,1,4,3,3,15
100,1,1,6000,146,1,1,2,1,2,2,3,60
1500,3,3,30000,139,4,1,2,2,3,3,3,20
600,2,2,7500,128,5,4,2,4,2,3,4,12.5
1370,4,3,35000,116,1,2,1,2,3,2,4,25.54744526
1200,2,2,17000,101,1,1,3,1,2,2,3,14.16666667
1300,2,3,7500,146,1,1,3,1,1,2,4,5.769230769
1200,3,3,24000,101,1,1,2,1,1,3,2,20
1150,3,3,22000,139,1,1,3,1,5,3,1,19.13043478
1000,2,2,14000,101,1,2,2,1,2,3,4,14
1331,3,3,20000,24,4,2,1,1,1,2,5,15.02629602
700,2,2,7000,146,1,1,3,1,5,2,4,10
700,2,2,8000,146,1,1,2,2,3,3,4,11.42857143
1100,3,3,18000,24,4,1,1,1,3,2,5,16.36363636
1100,3,3,20000,24,1,2,1,4,4,2,14,18.18181818
1200,3,3,18000,24,4,1,2,1,2,2,4,15
1000,2,3,18000,24,1,1,2,1,4,3,3,18
1700,2,3,7000,146,1,1,2,1,2,1,3,4.117647059
2000,3,4,8000,146,1,1,3,1,1,1,3,4
1400,3,3,22000,24,1,2,1,4,3,2,3,15.71428571
1000,2,2,16500,110,1,2,1,1,1,4,3,16.5
2600,5,5,90000,55,1,2,2,2,1,3,4,34.61538462
1200,3,3,30000,92,1,1,1,2,3,1,1,25
300,1,2,8000,110,1,1,1,1,6,3,4,26.66666667
700,2,2,20000,110,1,1,3,2,3,3,5,28.57142857
1150,3,3,25000,171,1,2,1,2,1,3,4,21.73913043
1350,2,3,17500,110,1,2,2,1,4,3,13,12.96296296
2600,4,4,65000,55,1,3,2,2,1,2,3,25
100,2,1,1800,24,3,2,2,1,5,2,4,18
1200,2,3,16000,110,1,1,1,4,5,2,4,13.33333333
1200,3,2,20000,162,1,1,3,3,1,1,3,16.66666667
2700,5,4,70000,55,1,1,2,1,2,3,3,25.92592593
1950,4,3,22000,145,1,2,2,1,4,3,3,11.28205128
400,2,3,9000,167,1,1,1,1,2,3,4,22.5
1450,3,3,17500,167,1,1,2,1,4,1,13,12.06896552
1300,3,3,25000,145,1,1,1,1,3,3,2,19.23076923
1250,3,3,20000,145,1,2,3,1,4,2,3,16
1680,3,3,23000,145,1,2,3,1,4,3,5,13.69047619
1000,2,2,25000,134,1,2,3,1,1,3,4,25
700,1,2,9500,101,1,2,2,1,5,2,3,13.57142857
700,2,2,7500,101,2,2,2,2,2,1,4,10.71428571
800,2,3,6000,62,1,3,2,1,2,3,3,7.5
400,2,2,6500,62,4,2,1,1,2,2,5,16.25
1100,3,3,36000,119,1,1,2,2,4,3,4,32.72727273
700,2,2,20000,110,1,1,3,1,3,2,3,28.57142857
1600,3,3,40000,92,1,2,2,1,3,1,3,25
600,1,2,4000,62,1,1,3,2,1,2,4,6.666666667
250,1,1,2700,103,1,1,3,1,2,3,3,10.8
800,1,3,5000,62,1,1,3,1,2,3,3,6.25
400,2,2,8000,62,1,1,1,2,3,3,3,20
1200,3,3,9000,92,4,1,3,1,3,2,5,7.5
600,1,1,8500,133,1,2,1,1,5,1,4,14.16666667
400,1,2,3000,62,1,1,2,3,4,2,4,7.5
200,1,2,12000,133,1,2,1,1,2,3,3,60
1000,2,2,5500,62,1,2,2,1,1,3,12,5.5
700,2,2,19000,110,1,1,2,1,1,3,3,27.14285714
600,1,2,12000,110,1,2,1,1,1,2,5,20
800,2,2,16000,110,1,2,2,1,5,3,3,20
1700,4,3,16000,51,1,2,3,1,3,3,1,9.411764706
3000,6,6,250000,135,4,2,2,1,2,2,1,83.33333333
1200,1,2,12000,167,1,1,3,1,2,3,3,10
400,1,1,8300,118,3,2,1,3,3,1,3,20.75
2200,4,3,50000,67,1,1,1,3,2,2,3,22.72727273
1200,2,3,17000,145,1,2,2,1,1,1,14,14.16666667
1300,3,3,15000,51,1,1,3,2,2,3,4,11.53846154
500,1,2,6000,70,1,1,2,1,1,3,3,12
3000,6,4,230000,135,1,1,3,4,3,1,3,76.66666667
1250,2,3,29000,135,1,1,3,1,2,2,5,23.2
1150,2,2,17000,135,5,1,2,1,2,1,3,14.7826087
800,2,2,16000,135,1,2,1,1,3,4,3,20
500,1,2,11000,135,1,1,1,2,2,3,3,22
700,2,2,20000,135,4,3,2,1,3,2,13,28.57142857
1800,6,4,35000,135,1,1,2,1,1,1,4,19.44444444
3600,3,3,40000,135,1,1,2,1,4,2,4,11.11111111
400,1,1,14000,135,1,2,1,1,1,3,3,35
2100,4,3,40000,135,1,1,1,1,4,3,3,19.04761905
1100,3,3,26000,135,1,1,2,1,1,3,4,23.63636364
3000,4,4,100000,31,2,2,1,1,1,2,3,33.33333333
3000,4,4,120000,31,3,1,1,1,2,3,3,40
1400,4,3,30000,51,1,1,2,1,2,1,3,21.42857143
600,3,2,12000,118,1,2,3,1,2,2,3,20
1200,2,3,16000,24,1,1,3,1,1,3,3,13.33333333
1150,3,3,18000,14,2,1,2,1,4,3,3,15.65217391
1250,2,2,17000,14,1,1,3,2,2,1,3,13.6
600,2,2,20000,28,1,2,2,1,2,2,5,33.33333333
1285,3,3,27000,92,1,3,3,1,1,2,3,21.01167315
1200,3,3,16000,94,2,1,1,1,3,3,13,13.33333333
900,2,2,25000,92,1,1,1,1,3,3,4,27.77777778
680,2,1,9900,118,1,2,1,1,2,3,1,14.55882353
1000,3,3,16000,94,1,2,2,1,1,1,3,16
600,2,2,14000,94,1,1,2,1,3,2,4,23.33333333
800,2,1,8000,94,1,1,1,2,3,3,3,10
600,2,2,12000,94,1,1,1,1,1,3,1,20
850,2,2,17000,110,1,1,3,1,3,2,3,20
1000,2,2,10000,94,1,1,2,1,3,1,3,10
1250,3,3,20000,94,2,2,1,1,1,1,3,16
600,1,2,10000,123,1,1,2,1,4,3,4,16.66666667
1100,3,3,19000,123,4,1,2,1,2,1,3,17.27272727
800,2,2,10500,59,5,1,3,1,1,2,3,13.125
550,2,2,9000,118,1,1,2,1,1,2,4,16.36363636
2250,3,3,50000,51,1,1,2,1,4,3,1,22.22222222
1250,3,3,15000,59,1,2,2,1,4,1,4,12
700,2,2,11000,118,1,1,2,1,3,1,3,15.71428571
1300,3,3,16000,145,1,1,2,1,4,3,3,12.30769231
800,2,2,12500,59,3,1,2,2,5,3,1,15.625
1600,3,3,26000,123,1,1,3,2,2,2,4,16.25
650,2,1,14000,123,1,1,2,1,2,2,4,21.53846154
1000,2,2,10000,51,1,1,1,1,3,3,1,10
1050,2,3,20000,123,1,1,2,3,1,3,5,19.04761905
1100,2,3,16000,145,1,1,3,1,4,2,4,14.54545455
700,1,2,11000,145,1,1,3,1,2,2,3,15.71428571
900,2,2,16000,145,1,4,2,2,4,3,3,17.77777778
1100,2,3,18000,101,1,1,1,1,3,3,4,16.36363636
1665,2,3,25000,145,1,1,1,3,2,3,3,15.01501502
400,1,3,20000,145,1,1,1,2,3,3,4,50
1000,3,3,17500,123,1,1,3,1,2,3,3,17.5
1000,2,2,35000,135,1,1,2,1,1,1,4,35
900,2,2,14000,123,3,1,1,1,2,2,4,15.55555556
1250,3,3,18000,123,1,1,2,1,1,3,3,14.4
1620,3,3,28000,123,1,1,3,1,1,3,3,17.28395062
1000,3,3,17500,123,1,1,3,3,5,3,4,17.5
763,2,2,14000,118,1,1,2,1,1,1,4,18.34862385
1250,3,3,18000,123,1,1,2,1,3,3,5,14.4
650,2,1,14000,123,4,3,3,3,3,3,3,21.53846154
1630,2,1,92960,139,1,2,1,1,2,3,3,57.03067485
1150,3,2,10000,146,3,2,3,2,1,2,3,8.695652174
600,2,1,7500,135,1,1,1,1,4,3,1,12.5
1200,2,3,25000,123,4,2,1,1,3,3,3,20.83333333
1020,2,2,14000,123,1,2,1,1,2,1,4,13.7254902
700,2,2,10000,123,2,1,2,1,3,3,4,14.28571429
900,2,3,13000,123,1,2,2,2,2,1,3,14.44444444
900,2,3,18000,123,1,2,1,1,1,3,4,20
700,1,1,10500,123,1,1,1,2,4,1,4,15
1200,3,3,22000,123,1,2,1,1,5,2,3,18.33333333
925,3,3,14000,118,1,2,2,1,2,3,3,15.13513514
1200,3,3,23000,123,4,1,2,1,4,3,4,19.16666667
1100,2,3,15000,118,1,2,1,1,3,3,3,13.63636364
800,2,2,14000,118,2,1,2,1,4,2,1,17.5
500,2,2,8000,118,1,1,2,1,1,3,3,16
1150,3,3,18000,118,3,1,1,1,3,1,4,15.65217391
1250,3,3,15500,118,1,2,2,2,1,3,3,12.4
600,2,2,8000,162,1,3,1,1,3,2,4,13.33333333
1560,4,3,22000,94,1,2,1,4,5,3,3,14.1025641
650,2,2,9500,118,1,1,2,1,3,2,4,14.61538462
1300,2,3,18000,94,2,2,1,1,3,2,3,13.84615385
800,2,2,18500,123,1,2,2,1,3,1,4,23.125
800,2,2,18500,123,1,2,1,1,3,3,3,23.125
750,2,2,15000,123,1,1,2,1,3,2,3,20
1200,3,3,15000,118,1,3,1,1,3,3,3,12.5
1200,3,3,23000,123,1,1,3,2,2,3,3,19.16666667
1550,4,3,27000,123,1,1,2,1,1,2,16,17.41935484
750,2,2,12000,123,1,1,1,1,3,2,3,16
650,2,2,9000,118,1,1,2,1,1,3,1,13.84615385
1120,2,3,14000,118,2,1,3,1,3,3,3,12.5
1200,3,3,23000,123,1,1,3,1,2,2,2,19.16666667
1350,3,3,35000,139,1,1,3,1,5,2,4,25.92592593
1600,2,3,22000,162,1,1,1,1,3,1,3,13.75
700,1,1,16000,139,1,3,1,1,4,3,4,22.85714286
1385,3,3,25000,118,1,1,1,3,3,2,3,18.05054152
700,2,2,11000,118,1,1,3,1,3,2,3,15.71428571
1500,3,3,25000,162,1,3,3,2,3,1,4,16.66666667
1650,3,3,40000,139,1,3,1,2,4,2,11,24.24242424
1320,4,3,20000,118,1,1,2,1,2,3,3,15.15151515
1382,3,3,22000,162,1,1,2,1,2,2,3,15.91895803
1220,3,3,16000,118,1,1,1,1,3,2,4,13.1147541
1350,3,3,32000,162,1,2,2,1,1,2,3,23.7037037
1100,2,3,15000,118,5,3,1,1,3,2,1,13.63636364
750,2,2,10000,118,1,2,2,1,4,2,2,13.33333333
1200,2,3,15000,118,1,1,2,1,5,3,4,12.5
800,2,2,10500,118,1,2,3,1,3,1,3,13.125
1300,3,3,19000,118,1,1,2,2,4,3,3,14.61538462
700,2,2,11000,118,1,2,3,1,3,3,4,15.71428571
1060,2,3,4500000,118,1,1,1,3,3,3,3,4245.283019
2100,3,3,20000,118,1,1,1,1,3,3,1,9.523809524
750,2,2,11500,118,4,2,1,1,1,1,4,15.33333333
600,2,1,16000,139,1,2,1,2,1,3,3,26.66666667
1630,3,3,43000,139,5,1,2,2,1,3,13,26.3803681
1224,3,3,17000,102,1,1,2,2,1,3,3,13.88888889
600,2,1,16000,139,1,1,1,1,2,2,4,26.66666667
700,2,1,37500,102,1,1,2,2,1,3,3,53.57142857
1150,3,3,15000,102,1,3,2,1,3,1,3,13.04347826
1275,3,3,16000,94,4,1,1,1,3,2,3,12.54901961
1735,4,3,32000,139,1,1,1,1,4,2,3,18.44380403
900,3,2,24000,139,1,1,1,2,2,1,4,26.66666667
1400,3,3,32000,139,1,2,1,1,4,3,11,22.85714286
600,2,2,15000,139,1,2,2,2,3,3,4,25
700,2,2,21000,139,4,3,3,1,4,2,1,30
1364,3,3,28000,139,1,1,2,1,4,2,3,20.52785924
500,2,2,14000,139,1,1,3,1,1,3,3,28
2180,6,3,28000,56,1,1,2,1,3,2,1,12.8440367
1850,3,3,40000,139,1,2,3,1,5,3,4,21.62162162
2250,3,3,55000,51,1,2,3,2,1,2,3,24.44444444
1200,2,3,15000,118,1,2,2,1,2,1,3,12.5
2700,4,5,70000,55,1,2,3,1,4,2,3,25.92592593
1500,2,1,40000,162,1,1,2,1,4,3,3,26.66666667
1350,3,3,23000,118,1,2,2,1,3,2,3,17.03703704
800,2,2,14000,118,5,2,2,1,4,3,5,17.5
950,2,3,15500,24,1,1,2,2,2,2,3,16.31578947
1000,2,2,12000,118,1,1,2,1,2,3,4,12
1079,3,3,22000,24,1,1,2,1,1,3,3,20.3892493
1100,2,3,18000,118,1,1,3,2,5,2,4,16.36363636
650,2,2,12500,118,1,1,3,3,1,2,4,19.23076923
750,2,2,13500,118,1,2,2,2,4,3,3,18
850,3,3,14000,24,1,2,1,1,2,3,3,16.47058824
1500,4,3,22000,118,1,1,1,1,1,2,12,14.66666667
1420,4,3,33000,118,1,1,1,2,3,3,3,23.23943662
1350,3,3,16000,24,1,1,2,1,3,1,4,11.85185185
800,2,2,11000,118,2,2,2,2,1,3,3,13.75
936,2,2,14000,118,1,2,3,1,3,3,5,14.95726496
700,1,2,9000,118,1,2,2,3,3,2,3,12.85714286
1200,3,3,14000,118,1,1,2,1,3,3,4,11.66666667
800,2,2,10500,118,1,2,2,2,5,1,3,13.125
550,2,2,12000,118,4,3,2,1,2,3,1,21.81818182
1000,4,3,17500,118,4,1,1,1,4,3,4,17.5
800,2,2,16000,118,1,2,2,1,2,1,3,20
900,2,2,14500,118,1,1,2,1,2,1,4,16.11111111
800,2,2,11500,118,1,2,1,1,2,2,3,14.375
850,2,2,12000,118,1,1,2,1,2,1,1,14.11764706
1300,3,3,20000,118,1,1,3,1,3,2,3,15.38461538
725,1,2,8000,118,1,2,1,4,3,2,15,11.03448276
1130,3,3,24000,67,1,2,2,2,3,1,3,21.23893805
400,2,1,6500,118,1,2,1,1,1,3,4,16.25
800,2,2,14000,118,1,1,3,1,3,3,1,17.5
1100,3,3,19000,118,5,1,3,1,5,3,4,17.27272727
1200,3,3,26000,118,2,2,1,1,2,2,4,21.66666667
1050,2,3,20000,118,1,1,2,1,3,3,3,19.04761905
600,2,2,13000,118,1,2,1,1,1,3,3,21.66666667
400,1,1,9500,118,1,2,1,1,4,3,1,23.75
700,2,2,13000,118,1,2,2,1,1,3,3,18.57142857
500,1,1,10000,118,1,2,2,5,3,1,3,20
500,1,2,12000,118,4,2,2,1,1,2,3,24
700,2,2,12000,118,1,2,3,1,4,3,5,17.14285714
2200,3,3,38000,139,1,1,3,1,2,1,3,17.27272727
750,2,2,14000,118,4,1,2,1,1,3,3,18.66666667
1300,3,3,25000,139,2,2,1,3,2,2,3,19.23076923
950,2,2,13000,118,1,1,3,1,2,3,3,13.68421053
800,2,2,10000,118,3,1,3,1,3,2,5,12.5
800,2,3,12000,118,1,1,2,1,3,1,4,15
1100,3,3,20000,118,1,1,2,1,2,3,3,18.18181818
1200,2,3,14000,118,1,2,2,1,4,3,1,11.66666667
1365,2,3,22000,118,1,2,1,1,2,3,3,16.11721612
800,2,2,14000,118,1,2,2,1,3,2,3,17.5
1150,2,3,20000,118,1,2,2,1,5,3,3,17.39130435
1100,3,3,16000,118,1,2,1,1,2,3,5,14.54545455
1250,3,3,20000,118,1,1,3,1,2,3,5,16
900,2,3,14000,118,1,1,2,1,3,1,3,15.55555556
1050,2,2,13500,59,2,1,3,1,3,3,3,12.85714286
1200,2,2,15000,118,3,2,2,1,3,3,2,12.5
1175,3,3,18000,118,1,3,1,1,1,2,3,15.31914894
1275,3,3,20000,118,1,1,2,1,5,3,3,15.68627451
600,2,2,9000,118,5,2,1,1,2,3,1,15
1000,2,2,1000,118,1,2,1,1,1,1,5,1
1250,3,3,20000,118,1,4,3,2,2,3,3,16
800,2,2,10000,118,1,1,2,3,2,3,1,12.5
875,2,3,15000,118,1,2,2,2,4,3,3,17.14285714
1230,3,3,19000,118,1,2,1,1,2,3,3,15.44715447
850,2,2,13000,118,1,1,2,1,1,1,3,15.29411765
1200,2,2,16000,118,1,1,1,1,2,2,1,13.33333333
800,2,2,12000,118,1,1,3,2,3,3,3,15
790,2,2,14000,90,1,1,1,1,1,1,3,17.72151899
1200,2,2,13000,118,2,3,1,1,2,2,3,10.83333333
2400,3,4,19000,118,1,1,2,1,2,3,3,7.916666667
1500,3,3,20000,118,1,1,3,1,2,3,5,13.33333333
1270,2,3,20000,118,1,2,1,1,4,1,4,15.7480315
700,2,2,16000,118,1,2,1,2,1,3,4,22.85714286
700,2,2,14000,118,1,2,3,1,3,3,2,20
1106,2,3,25000,118,1,1,3,1,3,3,4,22.6039783
700,2,2,12000,118,1,2,1,2,1,1,3,17.14285714
1000,2,2,16000,118,1,2,2,2,3,3,4,16
700,1,2,7500,118,1,1,1,1,4,2,3,10.71428571
1250,3,3,18000,118,3,2,1,1,2,2,3,14.4
1200,2,2,15000,118,1,1,3,2,3,2,3,12.5
1300,3,3,18000,118,4,1,1,1,3,3,4,13.84615385
1150,3,3,19000,118,1,2,2,2,5,3,3,16.52173913
850,3,3,14000,118,2,1,2,1,3,3,4,16.47058824
850,2,2,12500,118,2,1,2,1,5,3,3,14.70588235
1150,3,3,30000,67,1,2,3,1,4,1,3,26.08695652
1050,3,3,20000,118,1,1,1,1,4,3,1,19.04761905
1350,3,3,20000,118,2,1,3,2,1,3,1,14.81481481
1446,3,3,22000,118,1,1,3,1,3,3,3,15.21438451
600,1,2,8500,118,1,1,2,1,1,2,3,14.16666667
500,1,1,7000,118,1,2,1,1,3,3,1,14
1260,3,3,20000,118,1,1,1,1,3,1,3,15.87301587
750,2,2,14000,101,1,1,3,1,6,3,3,18.66666667
1200,2,2,12500,101,1,2,2,1,1,3,11,10.41666667
1100,3,2,16000,101,1,1,3,2,4,2,3,14.54545455
2300,4,4,60000,31,2,2,1,1,1,3,3,26.08695652
500,2,2,10000,101,1,1,3,2,3,3,4,20
1500,3,1,17000,101,1,2,2,1,6,3,3,11.33333333
600,2,2,12000,101,1,2,1,1,2,1,4,20
1500,4,3,40000,112,1,1,2,2,3,2,4,26.66666667
1600,4,4,30000,67,1,1,3,3,1,3,3,18.75
1130,3,3,24000,170,5,1,2,1,3,3,4,21.23893805
1200,3,3,24000,170,1,2,2,1,5,1,3,20
6500,2,1,350000,135,1,2,1,1,4,3,4,53.84615385
900,2,3,17000,24,4,2,3,1,2,3,3,18.88888889
1250,4,3,25000,31,2,2,1,2,2,2,5,20
850,2,2,16000,118,1,1,1,1,3,2,3,18.82352941
1000,2,2,12000,31,2,2,3,1,3,3,1,12
1250,3,3,20000,24,1,1,1,1,3,1,4,16
